股票代码,股票名称,市场,分类,类型
000002,万科Ａ,A股,深证A股,股票
003016,欣贺股份,A股,深证A股,股票
002399,海普瑞,A股,深证A股,股票
002395,双象股份,A股,深证A股,股票
000639,西王食品,A股,深证A股,股票
002983,芯瑞达,A股,深证A股,股票
002581,未名医药,A股,深证A股,股票
000721,西安饮食,A股,深证A股,股票
000417,合肥百货,A股,深证A股,股票
000973,佛塑科技,A股,深证A股,股票
300296,利亚德,A股,深证A股,股票
000727,冠捷科技,A股,深证A股,股票
000926,福星股份,A股,深证A股,股票
300583,赛托生物,A股,深证A股,股票
300322,硕贝德,A股,深证A股,股票
002415,海康威视,A股,深证A股,股票
301130,西点药业,A股,深证A股,股票
301213,观想科技,A股,深证A股,股票
000735,罗牛山,A股,深证A股,股票
300800,力合科技,A股,深证A股,股票
002825,纳尔股份,A股,深证A股,股票
301024,霍普股份,A股,深证A股,股票
300451,创业慧康,A股,深证A股,股票
002310,东方园林,A股,深证A股,股票
000762,西藏矿业,A股,深证A股,股票
002508,老板电器,A股,深证A股,股票
001227,兰州银行,A股,深证A股,股票
002038,双鹭药业,A股,深证A股,股票
300197,节能铁汉,A股,深证A股,股票
002426,胜利精密,A股,深证A股,股票
300667,必创科技,A股,深证A股,股票
000410,*ST沈机,A股,深证A股,股票
000719,中原传媒,A股,深证A股,股票
000778,新兴铸管,A股,深证A股,股票
301137,哈焊华通,A股,深证A股,股票
002479,富春环保,A股,深证A股,股票
002138,顺络电子,A股,深证A股,股票
002253,川大智胜,A股,深证A股,股票
002570,贝因美,A股,深证A股,股票
002832,比音勒芬,A股,深证A股,股票
300237,美晨生态,A股,深证A股,股票
002026,山东威达,A股,深证A股,股票
001914,招商积余,A股,深证A股,股票
002305,南国置业,A股,深证A股,股票
002081,金螳螂,A股,深证A股,股票
002210,飞马国际,A股,深证A股,股票
002763,汇洁股份,A股,深证A股,股票
300370,*ST安控,A股,深证A股,股票
300373,扬杰科技,A股,深证A股,股票
000759,中百集团,A股,深证A股,股票
002414,高德红外,A股,深证A股,股票
000917,电广传媒,A股,深证A股,股票
000806,*ST银河,A股,深证A股,股票
300905,宝丽迪,A股,深证A股,股票
001267,汇绿生态,A股,深证A股,股票
000541,佛山照明,A股,深证A股,股票
300239,东宝生物,A股,深证A股,股票
300182,捷成股份,A股,深证A股,股票
002925,盈趣科技,A股,深证A股,股票
002304,洋河股份,A股,深证A股,股票
000997,新大陆,A股,深证A股,股票
300252,金信诺,A股,深证A股,股票
300590,移为通信,A股,深证A股,股票
002118,紫鑫药业,A股,深证A股,股票
002180,纳思达,A股,深证A股,股票
300304,云意电气,A股,深证A股,股票
000700,模塑科技,A股,深证A股,股票
301008,宏昌科技,A股,深证A股,股票
300913,兆龙互连,A股,深证A股,股票
002425,凯撒文化,A股,深证A股,股票
300221,银禧科技,A股,深证A股,股票
002900,哈三联,A股,深证A股,股票
002686,亿利达,A股,深证A股,股票
000408,藏格矿业,A股,深证A股,股票
300824,北鼎股份,A股,深证A股,股票
000656,金科股份,A股,深证A股,股票
002299,圣农发展,A股,深证A股,股票
300347,泰格医药,A股,深证A股,股票
300144,宋城演艺,A股,深证A股,股票
000560,我爱我家,A股,深证A股,股票
002281,光迅科技,A股,深证A股,股票
003816,中国广核,A股,深证A股,股票
000558,莱茵体育,A股,深证A股,股票
300898,熊猫乳品,A股,深证A股,股票
300298,三诺生物,A股,深证A股,股票
000608,阳光股份,A股,深证A股,股票
300723,一品红,A股,深证A股,股票
002612,朗姿股份,A股,深证A股,股票
003027,同兴环保,A股,深证A股,股票
000626,远大控股,A股,深证A股,股票
002015,协鑫能科,A股,深证A股,股票
002773,康弘药业,A股,深证A股,股票
000158,常山北明,A股,深证A股,股票
002294,信立泰,A股,深证A股,股票
000090,天健集团,A股,深证A股,股票
002966,苏州银行,A股,深证A股,股票
002020,京新药业,A股,深证A股,股票
002185,华天科技,A股,深证A股,股票
000563,陕国投Ａ,A股,深证A股,股票
300849,锦盛新材,A股,深证A股,股票
300003,乐普医疗,A股,深证A股,股票
002739,万达电影,A股,深证A股,股票
301200,大族数控,A股,深证A股,股票
002672,东江环保,A股,深证A股,股票
002217,合力泰,A股,深证A股,股票
300069,金利华电,A股,深证A股,股票
000020,深华发Ａ,A股,深证A股,股票
002958,青农商行,A股,深证A股,股票
300557,理工光科,A股,深证A股,股票
300908,仲景食品,A股,深证A股,股票
002483,润邦股份,A股,深证A股,股票
301068,大地海洋,A股,深证A股,股票
002827,高争民爆,A股,深证A股,股票
002524,光正眼科,A股,深证A股,股票
002643,万润股份,A股,深证A股,股票
300318,博晖创新,A股,深证A股,股票
301070,开勒股份,A股,深证A股,股票
002223,鱼跃医疗,A股,深证A股,股票
002014,永新股份,A股,深证A股,股票
301188,力诺特玻,A股,深证A股,股票
002751,*ST易尚,A股,深证A股,股票
301302,华如科技,A股,深证A股,股票
000718,苏宁环球,A股,深证A股,股票
301026,浩通科技,A股,深证A股,股票
000040,东旭蓝天,A股,深证A股,股票
300536,农尚环境,A股,深证A股,股票
300547,川环科技,A股,深证A股,股票
002728,特一药业,A股,深证A股,股票
300077,国民技术,A股,深证A股,股票
300464,星徽股份,A股,深证A股,股票
300161,华中数控,A股,深证A股,股票
300760,迈瑞医疗,A股,深证A股,股票
300152,科融环境,A股,深证A股,股票
300603,立昂技术,A股,深证A股,股票
300692,中环环保,A股,深证A股,股票
300858,科拓生物,A股,深证A股,股票
002376,新北洋,A股,深证A股,股票
301003,江苏博云,A股,深证A股,股票
000672,上峰水泥,A股,深证A股,股票
000777,中核科技,A股,深证A股,股票
000032,深桑达Ａ,A股,深证A股,股票
002084,海鸥住工,A股,深证A股,股票
300294,博雅生物,A股,深证A股,股票
000668,荣丰控股,A股,深证A股,股票
002314,南山控股,A股,深证A股,股票
000582,北部湾港,A股,深证A股,股票
002342,巨力索具,A股,深证A股,股票
000888,峨眉山Ａ,A股,深证A股,股票
000538,云南白药,A股,深证A股,股票
300518,盛讯达,A股,深证A股,股票
002793,罗欣药业,A股,深证A股,股票
301106,骏成科技,A股,深证A股,股票
001206,依依股份,A股,深证A股,股票
000688,国城矿业,A股,深证A股,股票
300606,金太阳,A股,深证A股,股票
002537,海联金汇,A股,深证A股,股票
300983,尤安设计,A股,深证A股,股票
000900,现代投资,A股,深证A股,股票
002762,金发拉比,A股,深证A股,股票
301196,唯科科技,A股,深证A股,股票
002973,侨银股份,A股,深证A股,股票
300941,创识科技,A股,深证A股,股票
002291,星期六,A股,深证A股,股票
000166,申万宏源,A股,深证A股,股票
000691,亚太实业,A股,深证A股,股票
002558,巨人网络,A股,深证A股,股票
300867,圣元环保,A股,深证A股,股票
300621,维业股份,A股,深证A股,股票
000679,大连友谊,A股,深证A股,股票
300075,数字政通,A股,深证A股,股票
003042,中农联合,A股,深证A股,股票
002397,梦洁股份,A股,深证A股,股票
002322,理工能科,A股,深证A股,股票
002687,乔治白,A股,深证A股,股票
002401,中远海科,A股,深证A股,股票
002586,*ST围海,A股,深证A股,股票
300773,拉卡拉,A股,深证A股,股票
300600,国瑞科技,A股,深证A股,股票
300684,中石科技,A股,深证A股,股票
002152,广电运通,A股,深证A股,股票
300352,北信源,A股,深证A股,股票
002807,江阴银行,A股,深证A股,股票
300797,钢研纳克,A股,深证A股,股票
000607,华媒控股,A股,深证A股,股票
002441,众业达,A股,深证A股,股票
002602,世纪华通,A股,深证A股,股票
300133,华策影视,A股,深证A股,股票
000786,北新建材,A股,深证A股,股票
300454,深信服,A股,深证A股,股票
002752,昇兴股份,A股,深证A股,股票
300523,辰安科技,A股,深证A股,股票
002634,棒杰股份,A股,深证A股,股票
301226,祥明智能,A股,深证A股,股票
300206,理邦仪器,A股,深证A股,股票
300024,机器人,A股,深证A股,股票
002127,南极电商,A股,深证A股,股票
002003,伟星股份,A股,深证A股,股票
002161,远望谷,A股,深证A股,股票
300184,力源信息,A股,深证A股,股票
000990,诚志股份,A股,深证A股,股票
300632,光莆股份,A股,深证A股,股票
000936,华西股份,A股,深证A股,股票
002639,雪人股份,A股,深证A股,股票
002039,黔源电力,A股,深证A股,股票
301206,三元生物,A股,深证A股,股票
002617,露笑科技,A股,深证A股,股票
000402,金融街,A股,深证A股,股票
000532,华金资本,A股,深证A股,股票
002215,诺普信,A股,深证A股,股票
300424,航新科技,A股,深证A股,股票
002155,湖南黄金,A股,深证A股,股票
000510,新金路,A股,深证A股,股票
301049,超越科技,A股,深证A股,股票
002119,康强电子,A股,深证A股,股票
002821,凯莱英,A股,深证A股,股票
000507,珠海港,A股,深证A股,股票
000062,深圳华强,A股,深证A股,股票
003007,直真科技,A股,深证A股,股票
300953,震裕科技,A股,深证A股,股票
002273,水晶光电,A股,深证A股,股票
301099,雅创电子,A股,深证A股,股票
002673,西部证券,A股,深证A股,股票
300124,汇川技术,A股,深证A股,股票
002040,南京港,A股,深证A股,股票
002555,三七互娱,A股,深证A股,股票
000027,深圳能源,A股,深证A股,股票
002998,优彩资源,A股,深证A股,股票
300033,同花顺,A股,深证A股,股票
300026,红日药业,A股,深证A股,股票
300261,雅本化学,A股,深证A股,股票
001219,青岛食品,A股,深证A股,股票
300527,中船应急,A股,深证A股,股票
002582,好想你,A股,深证A股,股票
003002,壶化股份,A股,深证A股,股票
002905,金逸影视,A股,深证A股,股票
301190,善水科技,A股,深证A股,股票
002913,奥士康,A股,深证A股,股票
002330,得利斯,A股,深证A股,股票
002461,珠江啤酒,A股,深证A股,股票
002106,莱宝高科,A股,深证A股,股票
000998,隆平高科,A股,深证A股,股票
300665,飞鹿股份,A股,深证A股,股票
002961,瑞达期货,A股,深证A股,股票
000910,大亚圣象,A股,深证A股,股票
301021,英诺激光,A股,深证A股,股票
002242,九阳股份,A股,深证A股,股票
000096,广聚能源,A股,深证A股,股票
300551,古鳌科技,A股,深证A股,股票
002332,仙琚制药,A股,深证A股,股票
000703,恒逸石化,A股,深证A股,股票
300243,瑞丰高材,A股,深证A股,股票
002823,凯中精密,A股,深证A股,股票
000066,中国长城,A股,深证A股,股票
002928,华夏航空,A股,深证A股,股票
000516,国际医学,A股,深证A股,股票
002726,龙大美食,A股,深证A股,股票
000021,深科技,A股,深证A股,股票
002674,兴业科技,A股,深证A股,股票
300990,同飞股份,A股,深证A股,股票
300737,科顺股份,A股,深证A股,股票
002214,大立科技,A股,深证A股,股票
300460,惠伦晶体,A股,深证A股,股票
002511,中顺洁柔,A股,深证A股,股票
000877,天山股份,A股,深证A股,股票
300847,中船汉光,A股,深证A股,股票
300740,水羊股份,A股,深证A股,股票
300808,久量股份,A股,深证A股,股票
000151,中成股份,A股,深证A股,股票
002624,完美世界,A股,深证A股,股票
301066,万事利,A股,深证A股,股票
301128,强瑞技术,A股,深证A股,股票
300935,盈建科,A股,深证A股,股票
300125,聆达股份,A股,深证A股,股票
002923,润都股份,A股,深证A股,股票
002732,燕塘乳业,A股,深证A股,股票
301110,青木股份,A股,深证A股,股票
002741,光华科技,A股,深证A股,股票
301036,双乐股份,A股,深证A股,股票
002986,宇新股份,A股,深证A股,股票
300616,尚品宅配,A股,深证A股,股票
002008,大族激光,A股,深证A股,股票
300837,浙矿股份,A股,深证A股,股票
301129,瑞纳智能,A股,深证A股,股票
301312,智立方,A股,深证A股,股票
301306,西测测试,A股,深证A股,股票
301180,万祥科技,A股,深证A股,股票
301127,天源环保,A股,深证A股,股票
301016,雷尔伟,A股,深证A股,股票
300967,晓鸣股份,A股,深证A股,股票
300909,汇创达,A股,深证A股,股票
300886,华业香料,A股,深证A股,股票
300790,宇瞳光学,A股,深证A股,股票
300708,聚灿光电,A股,深证A股,股票
300508,维宏股份,A股,深证A股,股票
300495,*ST美尚,A股,深证A股,股票
300471,厚普股份,A股,深证A股,股票
300468,四方精创,A股,深证A股,股票
300431,暴风退,A股,深证A股,股票
300425,中建环能,A股,深证A股,股票
300372,欣泰退,A股,深证A股,股票
300367,网力退,A股,深证A股,股票
300362,天翔退,A股,深证A股,股票
300339,润和软件,A股,深证A股,股票
300329,海伦钢琴,A股,深证A股,股票
300325,德威退,A股,深证A股,股票
300312,邦讯退,A股,深证A股,股票
300309,*ST吉艾,A股,深证A股,股票
300290,荣科科技,A股,深证A股,股票
300216,千山退,A股,深证A股,股票
300202,聚龙退,A股,深证A股,股票
300198,纳川股份,A股,深证A股,股票
300192,科德教育,A股,深证A股,股票
300186,大华农,A股,深证A股,股票
300178,腾邦退,A股,深证A股,股票
300160,秀强股份,A股,深证A股,股票
300156,神雾退,A股,深证A股,股票
300104,乐视退,A股,深证A股,股票
300090,盛运退,A股,深证A股,股票
300089,*ST文化,A股,深证A股,股票
300064,金刚退,A股,深证A股,股票
300038,数知退,A股,深证A股,股票
300028,金亚退,A股,深证A股,股票
300023,宝德退,A股,深证A股,股票
002936,郑州银行,A股,深证A股,股票
002911,佛燃能源,A股,深证A股,股票
002910,庄园牧场,A股,深证A股,股票
002898,赛隆药业,A股,深证A股,股票
002839,张家港行,A股,深证A股,股票
002797,第一创业,A股,深证A股,股票
002783,凯龙股份,A股,深证A股,股票
002778,中晟高科,A股,深证A股,股票
002770,科迪退,A股,深证A股,股票
002716,金贵银业,A股,深证A股,股票
002711,欧浦退,A股,深证A股,股票
002702,海欣食品,A股,深证A股,股票
002701,奥瑞金,A股,深证A股,股票
002684,猛狮退,A股,深证A股,股票
002680,长生退,A股,深证A股,股票
002679,福建金森,A股,深证A股,股票
002678,珠江钢琴,A股,深证A股,股票
002670,国盛金控,A股,深证A股,股票
002647,仁东控股,A股,深证A股,股票
002619,*ST艾格,A股,深证A股,股票
002618,丹邦退,A股,深证A股,股票
002610,爱康科技,A股,深证A股,股票
002604,龙力退,A股,深证A股,股票
002585,双星新材,A股,深证A股,股票
002578,闽发铝业,A股,深证A股,股票
002563,森马服饰,A股,深证A股,股票
002536,飞龙股份,A股,深证A股,股票
002522,浙江众成,A股,深证A股,股票
002515,金字火腿,A股,深证A股,股票
002509,天茂退,A股,深证A股,股票
002503,搜于特,A股,深证A股,股票
002502,鼎龙文化,A股,深证A股,股票
002486,嘉麟杰,A股,深证A股,股票
002477,雏鹰退,A股,深证A股,股票
002473,圣莱退,A股,深证A股,股票
002464,众应退,A股,深证A股,股票
